Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Quarter,Shipping Days,Profit Margin
CA-874732,2025-03-23,2025-05-08,Second Class,CUST-6622,Jimmy Jackson,Corporate,West,Technology,Copiers,Integrated local encoding,3843.2,2,0.04,127.78,2025,3,March,1,46,3.324833472106578
CA-359632,2023-07-31,2025-04-17,Second Class,CUST-3015,James Nelson,Home Office,East,Technology,Accessories,Intuitive optimizing solution,2126.94,6,0.39,790.17,2023,7,July,3,626,37.15055431747017
CA-368220,2024-06-28,2025-05-04,First Class,CUST-5648,Sandra Hayes,Corporate,East,Furniture,Chairs,Persistent scalable policy,498.05,10,0.24,586.53,2024,6,June,2,310,117.7652846099789
CA-887189,2024-10-15,2025-04-16,Same Day,CUST-2000,Jason Thomas,Consumer,West,Office Supplies,Art,Secured client-server software,4357.25,8,0.27,879.69,2024,10,October,4,183,20.189110103849906
CA-536586,2023-11-24,2025-04-12,Standard Class,CUST-9203,Shane Nguyen,Corporate,Central,Office Supplies,Paper,Enhanced 5thgeneration Graphical User Interface,4164.59,5,0.26,726.87,2023,11,November,4,505,17.453578863705673
CA-674264,2025-01-30,2025-04-19,Same Day,CUST-2034,Zachary Galvan,Home Office,East,Office Supplies,Art,Persistent heuristic implementation,1605.42,9,0.27,364.67,2025,1,January,1,79,22.714928180787584
CA-351488,2024-03-10,2025-05-07,Second Class,CUST-8696,Michael Johnson,Corporate,West,Office Supplies,Art,Virtual disintermediate migration,206.75,2,0.05,900.58,2024,3,March,1,423,435.5888754534462
CA-476623,2023-05-30,2025-05-07,Same Day,CUST-1301,Gregory Smith,Home Office,East,Technology,Phones,Pre-emptive context-sensitive intranet,411.59,1,0.39,738.55,2023,5,May,2,708,179.4382759542263
CA-753774,2023-08-08,2025-04-25,First Class,CUST-1527,Taylor Palmer,Consumer,West,Technology,Computers,Advanced executive infrastructure,1959.85,4,0.21,829.17,2023,8,August,3,626,42.30782968084292
CA-810944,2024-06-28,2025-04-12,Standard Class,CUST-4338,James Stevens,Consumer,Central,Office Supplies,Paper,Secured maximized challenge,4751.8,1,0.44,466.25,2024,6,June,2,288,9.81207121511848
CA-563224,2023-05-18,2025-05-08,Same Day,CUST-5015,Richard Arnold,Consumer,Central,Office Supplies,Labels,Compatible contextually-based capacity,319.86,9,0.37,678.4,2023,5,May,2,721,212.09279059588567
CA-638128,2024-09-25,2025-04-24,Same Day,CUST-1386,Michael Grimes,Corporate,Central,Office Supplies,Paper,Self-enabling transitional intranet,4508.63,3,0.08,20.82,2024,9,September,3,211,0.4617810731863116
CA-393376,2023-07-19,2025-04-18,Second Class,CUST-2305,Caroline Rivera,Home Office,West,Technology,Accessories,Seamless client-driven attitude,4064.31,8,0.38,434.34,2023,7,July,3,639,10.686684824730397
CA-270605,2024-01-30,2025-04-30,Standard Class,CUST-8837,Lisa Roberts,Corporate,Central,Furniture,Chairs,Multi-channeled heuristic capacity,3932.24,6,0.09,548.92,2024,1,January,1,456,13.959473480764146
CA-574450,2024-01-28,2025-05-03,Second Class,CUST-1061,Mary Webster,Corporate,East,Technology,Computers,Compatible multimedia success,3596.26,3,0.33,945.23,2024,1,January,1,461,26.283694727300027
CA-863881,2024-03-17,2025-04-20,Same Day,CUST-4021,Craig Brooks,Corporate,West,Office Supplies,Art,Reverse-engineered background matrices,365.97,2,0.29,177.01,2024,3,March,1,399,48.36735251523348
CA-581406,2023-07-23,2025-04-24,Second Class,CUST-7304,Brittany Sanchez,Corporate,West,Office Supplies,Labels,Synergistic disintermediate concept,2908.14,8,0.41,228.62,2023,7,July,3,641,7.861382189303129
CA-152297,2024-06-29,2025-05-01,Same Day,CUST-7148,Kimberly Moore,Corporate,Central,Furniture,Chairs,Self-enabling demand-driven Internet solution,4446.5,3,0.19,114.08,2024,6,June,2,306,2.565613403800742
CA-398922,2025-02-08,2025-04-12,Standard Class,CUST-8735,Micheal Sandoval,Home Office,Central,Technology,Machines,Extended cohesive neural-net,2386.11,9,0.35,13.58,2025,2,February,1,63,0.5691271567530415
CA-688570,2024-02-22,2025-05-02,Standard Class,CUST-7562,Kristy Spencer,Home Office,Central,Office Supplies,Storage,Reduced radical analyzer,906.08,5,0.38,251.01,2024,2,February,1,435,27.70285184531167
CA-646538,2024-04-17,2025-04-19,First Class,CUST-4776,Carol Garner,Corporate,Central,Technology,Copiers,Operative next generation protocol,1272.55,9,0.12,166.19,2024,4,April,2,367,13.059604730658913
CA-210877,2024-01-12,2025-04-17,First Class,CUST-4028,Alejandro Thompson,Home Office,South,Office Supplies,Storage,Ergonomic modular secured line,3825.73,6,0.13,591.61,2024,1,January,1,461,15.463976809654628
CA-183276,2023-10-29,2025-04-12,Second Class,CUST-3074,Kristen Walton,Home Office,West,Furniture,Bookcases,Team-oriented scalable customer loyalty,165.95,1,0.17,992.85,2023,10,October,4,531,598.2826152455559
CA-849781,2024-08-22,2025-04-14,Standard Class,CUST-7950,Randy Brown,Corporate,West,Furniture,Tables,Organized empowering alliance,2594.34,6,0.22,397.43,2024,8,August,3,235,15.319117771764686
CA-474274,2024-05-05,2025-05-07,Second Class,CUST-4621,Joseph Lara,Home Office,West,Furniture,Furnishings,User-centric well-modulated challenge,1080.81,4,0.11,128.93,2024,5,May,2,367,11.929016200812354
CA-606150,2024-11-17,2025-04-23,Same Day,CUST-3903,John White,Corporate,East,Furniture,Bookcases,Secured radical standardization,3134.1,2,0.17,960.81,2024,11,November,4,157,30.656647841485597
CA-354737,2024-07-12,2025-04-19,Second Class,CUST-6020,Cheryl Gray,Home Office,West,Furniture,Chairs,Monitored scalable parallelism,101.77,6,0.36,678.08,2024,7,July,3,281,666.2867249680653
CA-113642,2025-01-12,2025-04-13,First Class,CUST-3551,Susan Moore,Corporate,East,Office Supplies,Art,Customer-focused clear-thinking initiative,1068.25,1,0.46,421.3,2025,1,January,1,91,39.43833372337936
CA-585534,2024-08-26,2025-04-22,Same Day,CUST-4927,Patricia Grant,Home Office,West,Technology,Copiers,De-engineered heuristic flexibility,1466.79,10,0.05,917.11,2024,8,August,3,239,62.52496949120187
CA-691498,2024-07-19,2025-04-28,Standard Class,CUST-1670,Jason Sanders,Consumer,West,Furniture,Chairs,Focused explicit knowledge user,268.91,5,0.37,757.29,2024,7,July,3,283,281.61466661708374
CA-271187,2023-06-30,2025-04-29,Second Class,CUST-5153,Mr. Brian Gonzalez,Home Office,West,Technology,Computers,Focused responsive circuit,1952.9,2,0.22,886.27,2023,6,June,2,669,45.382252035434476
CA-608998,2024-08-20,2025-05-01,Same Day,CUST-8264,Michael Gordon,Home Office,East,Furniture,Tables,Balanced needs-based time-frame,2824.81,10,0.29,92.74,2024,8,August,3,254,3.2830526654890066
CA-509212,2023-06-25,2025-04-25,First Class,CUST-5850,Sarah Green,Corporate,East,Technology,Machines,Optional uniform middleware,3771.97,9,0.09,585.43,2023,6,June,2,670,15.520537013815062
CA-470860,2024-03-07,2025-04-12,Second Class,CUST-5541,Emily Stanley,Consumer,East,Furniture,Bookcases,Function-based motivating algorithm,409.73,3,0.09,271.38,2024,3,March,1,401,66.23386132331048
CA-740377,2023-08-13,2025-05-01,Standard Class,CUST-6635,Leslie Franklin,Home Office,West,Technology,Phones,Future-proofed motivating definition,1511.05,6,0.29,549.36,2023,8,August,3,627,36.356176168889185
CA-728459,2024-07-26,2025-04-23,Second Class,CUST-7041,Chad King,Home Office,East,Technology,Phones,Implemented actuating matrix,1744.3,3,0.49,197.77,2024,7,July,3,271,11.338072579258156
CA-919155,2025-04-06,2025-04-13,First Class,CUST-6473,Mitchell Gray,Corporate,East,Furniture,Chairs,Down-sized multimedia application,2033.26,5,0.43,-57.35,2025,4,April,2,7,-2.820593529602707
CA-474224,2024-06-14,2025-04-18,Same Day,CUST-4134,Barbara Garcia,Home Office,Central,Furniture,Tables,Fundamental bandwidth-monitored pricing structure,4323.81,4,0.42,307.59,2024,6,June,2,308,7.113864855301226
CA-378710,2023-05-02,2025-04-26,Second Class,CUST-3313,Steven Morris,Consumer,Central,Technology,Accessories,Total 24hour initiative,3991.63,2,0.33,864.53,2023,5,May,2,725,21.658570558894485
CA-614321,2024-02-22,2025-04-19,Standard Class,CUST-7908,Jimmy Larsen,Corporate,Central,Office Supplies,Storage,Optimized 24hour leverage,1990.18,7,0.14,82.66,2024,2,February,1,422,4.15339316041765
CA-505320,2024-10-11,2025-04-11,Second Class,CUST-9503,Sharon Boyle,Consumer,Central,Furniture,Chairs,Secured bottom-line capability,2248.38,1,0.18,-82.41,2024,10,October,4,182,-3.665305686761134
CA-244333,2025-01-07,2025-05-06,Standard Class,CUST-8799,William Wall,Home Office,West,Office Supplies,Labels,Ameliorated executive task-force,2580.6,9,0.37,600.93,2025,1,January,1,119,23.286445012787723
CA-599683,2023-08-24,2025-04-22,First Class,CUST-1869,Jacob Strickland,Home Office,West,Technology,Accessories,Ameliorated secondary website,1166.02,9,0.22,958.02,2023,8,August,3,607,82.1615409684225
CA-536057,2024-10-09,2025-04-26,Second Class,CUST-4032,Andrea Byrd,Home Office,West,Office Supplies,Storage,Customizable intermediate hardware,36.64,3,0.31,361.96,2024,10,October,4,199,987.882096069869
CA-482755,2024-09-15,2025-04-17,Same Day,CUST-7663,Troy Martin,Corporate,South,Technology,Copiers,Optional tangible Graphical User Interface,510.93,10,0.03,402.38,2024,9,September,3,214,78.75442819955767
CA-135051,2023-08-14,2025-04-11,Second Class,CUST-5706,Russell Hill,Corporate,West,Technology,Accessories,Customer-focused cohesive encoding,212.53,8,0.02,869.09,2023,8,August,3,606,408.9257987107702
CA-711327,2024-09-26,2025-05-03,Second Class,CUST-9774,Michael Hurst,Home Office,South,Office Supplies,Art,Optional systemic policy,1916.35,8,0.43,968.8,2024,9,September,3,219,50.55443942912308
CA-522987,2024-06-22,2025-04-27,First Class,CUST-5045,Johnny Alexander,Consumer,South,Technology,Phones,Right-sized discrete project,1791.67,1,0.38,95.09,2024,6,June,2,309,5.3073389630903005
CA-934261,2024-02-15,2025-04-24,Same Day,CUST-2932,Susan Thomas,Consumer,South,Furniture,Chairs,Synchronized maximized hub,4236.85,7,0.21,104.17,2024,2,February,1,434,2.4586662260877774
CA-511470,2023-12-20,2025-04-13,Same Day,CUST-3575,Zachary Escobar,Consumer,East,Office Supplies,Storage,Programmable exuding moderator,2012.8,2,0.47,346.92,2023,12,December,4,480,17.23569157392687
CA-970090,2024-06-07,2025-04-20,Same Day,CUST-5648,Raven Moore,Corporate,West,Furniture,Tables,Expanded grid-enabled budgetary management,4185.94,1,0.13,476.0,2024,6,June,2,317,11.37140045007812
CA-923870,2023-04-27,2025-04-18,First Class,CUST-8662,Sharon Mitchell,Corporate,West,Technology,Machines,Secured object-oriented capability,425.04,4,0.29,918.02,2023,4,April,2,722,215.9843779408997
CA-957193,2023-10-13,2025-04-19,First Class,CUST-1791,Rodney Camacho,Consumer,East,Technology,Machines,Seamless regional toolset,1722.87,2,0.17,774.53,2023,10,October,4,554,44.95580049568453
CA-369197,2023-08-19,2025-05-06,Second Class,CUST-3946,Christine Taylor,Consumer,West,Office Supplies,Binders,Cross-group real-time adapter,4250.92,9,0.03,29.85,2023,8,August,3,626,0.7022009353269411
CA-442632,2025-02-01,2025-04-15,Standard Class,CUST-1972,Keith Mullen,Home Office,Central,Office Supplies,Binders,Inverse tertiary intranet,2333.53,2,0.47,601.26,2025,2,February,1,73,25.766113998962943
CA-698553,2023-11-13,2025-04-27,Standard Class,CUST-2329,Daniel Brown,Consumer,South,Technology,Accessories,Focused client-server encryption,2024.43,6,0.36,267.96,2023,11,November,4,531,13.236318371097047
CA-459285,2023-10-27,2025-04-22,First Class,CUST-6147,Erik Smith,Corporate,East,Technology,Accessories,Multi-layered well-modulated Graphical User Interface,572.92,2,0.36,317.9,2023,10,October,4,543,55.4876771626056
CA-490717,2023-06-26,2025-04-27,Standard Class,CUST-9560,Mr. Christopher Bentley,Consumer,South,Furniture,Furnishings,Enhanced eco-centric system engine,1144.09,4,0.3,337.23,2023,6,June,2,671,29.475827950598294
CA-768510,2024-03-16,2025-04-15,First Class,CUST-6874,Jason Gomez,Home Office,South,Office Supplies,Binders,Automated motivating strategy,4105.77,7,0.16,479.93,2024,3,March,1,395,11.689159402499408
CA-478634,2023-09-29,2025-05-01,First Class,CUST-4728,Joshua Carter,Corporate,East,Technology,Accessories,Profound dynamic moderator,3031.17,7,0.15,24.83,2023,9,September,3,580,0.8191556395715185
CA-290254,2023-05-07,2025-04-25,Same Day,CUST-7032,Caitlin Wall,Home Office,Central,Office Supplies,Labels,Face-to-face solution-oriented architecture,2408.36,10,0.42,451.02,2023,5,May,2,719,18.727266687704493
CA-849039,2023-10-26,2025-04-13,Second Class,CUST-5592,Tara Peck,Consumer,South,Technology,Copiers,Intuitive hybrid solution,898.03,3,0.28,731.28,2023,10,October,4,535,81.43157800964333
CA-461477,2023-06-07,2025-05-05,Second Class,CUST-7459,Zachary Tran,Corporate,East,Office Supplies,Paper,Vision-oriented solution-oriented emulation,4975.62,6,0.08,471.76,2023,6,June,2,698,9.481431459797975
CA-561414,2023-10-31,2025-04-23,Second Class,CUST-3701,Eric Gillespie,Home Office,Central,Technology,Copiers,Assimilated actuating protocol,3325.04,10,0.02,482.38,2023,10,October,4,540,14.507494646680943
CA-979987,2024-04-18,2025-04-14,Same Day,CUST-3593,Tonya Simpson,Home Office,East,Office Supplies,Storage,Mandatory responsive intranet,2586.49,6,0.33,944.42,2024,4,April,2,361,36.51357631384618
CA-659178,2023-10-05,2025-04-21,Second Class,CUST-6738,Alyssa Dominguez,Corporate,Central,Office Supplies,Binders,Streamlined even-keeled frame,3361.08,2,0.49,-10.68,2023,10,October,4,564,-0.317755007319076
CA-434910,2024-03-29,2025-05-02,Same Day,CUST-5410,Kristen Wood,Corporate,South,Office Supplies,Binders,Optimized object-oriented system engine,65.32,9,0.3,570.75,2024,3,March,1,399,873.7752602571953
CA-333912,2023-06-20,2025-04-22,Same Day,CUST-9466,Joseph Boyd,Home Office,West,Office Supplies,Storage,Centralized human-resource application,3181.99,8,0.23,440.75,2023,6,June,2,672,13.85139488181924
CA-229103,2024-12-16,2025-04-26,First Class,CUST-1201,Kristen Hart,Consumer,Central,Office Supplies,Binders,Pre-emptive optimal paradigm,2473.05,7,0.16,568.26,2024,12,December,4,131,22.978103960696302
CA-353119,2025-02-23,2025-04-18,First Class,CUST-3302,Daniel Evans Jr.,Corporate,East,Furniture,Chairs,Devolved attitude-oriented moderator,1463.07,6,0.13,699.08,2025,2,February,1,54,47.781719261552766
CA-500487,2023-08-09,2025-04-10,Same Day,CUST-1395,Amanda Valencia,Home Office,Central,Technology,Accessories,Business-focused mobile Graphical User Interface,3804.78,6,0.36,544.72,2023,8,August,3,610,14.316727905424228
CA-365599,2024-06-26,2025-05-07,Standard Class,CUST-9177,Travis Schultz,Corporate,South,Technology,Accessories,Distributed fault-tolerant implementation,1352.72,7,0.01,851.3,2024,6,June,2,315,62.93246200248388
CA-459336,2024-04-19,2025-04-16,Second Class,CUST-3655,Stacy Perry,Home Office,East,Office Supplies,Storage,Object-based heuristic concept,2583.53,4,0.15,762.06,2024,4,April,2,362,29.49685120745646
CA-105028,2023-09-22,2025-05-08,First Class,CUST-4461,Michael Bond,Home Office,East,Technology,Copiers,Innovative intangible encoding,4637.56,4,0.12,875.61,2023,9,September,3,594,18.880833886785293
CA-652049,2025-01-25,2025-05-07,Standard Class,CUST-7560,Mr. Steven Perry MD,Corporate,Central,Office Supplies,Paper,Fundamental next generation hub,4727.64,2,0.28,225.15,2025,1,January,1,102,4.762418458258242
CA-657705,2024-03-19,2025-04-21,Same Day,CUST-7476,Michael Greene,Consumer,West,Office Supplies,Labels,Face-to-face leadingedge forecast,501.02,7,0.1,-33.98,2024,3,March,1,398,-6.782164384655302
CA-541278,2023-12-26,2025-04-20,Same Day,CUST-3691,Gregory Byrd,Home Office,West,Furniture,Chairs,Compatible human-resource leverage,4450.74,7,0.14,955.08,2023,12,December,4,481,21.458903463244315
CA-462585,2025-02-19,2025-05-07,First Class,CUST-1003,Jeremy Ryan,Consumer,South,Office Supplies,Art,Expanded static concept,877.26,2,0.17,808.31,2025,2,February,1,77,92.14030048104324
CA-931852,2023-12-16,2025-04-20,First Class,CUST-3172,Jessica Richardson,Home Office,South,Office Supplies,Art,Universal zero-defect emulation,4502.21,9,0.1,-26.5,2023,12,December,4,491,-0.5885998209768092
CA-766702,2024-11-17,2025-04-22,First Class,CUST-4683,Melanie Washington,Consumer,South,Technology,Copiers,Mandatory heuristic Local Area Network,2241.46,9,0.05,839.73,2024,11,November,4,156,37.46352823606042
CA-582058,2024-08-21,2025-04-28,First Class,CUST-5262,Stephanie Johnson,Corporate,Central,Technology,Phones,Ergonomic national data-warehouse,2530.9,2,0.31,846.86,2024,8,August,3,250,33.46082421273065
CA-740471,2023-04-11,2025-04-20,Same Day,CUST-7229,Mary Grant,Home Office,Central,Furniture,Tables,Open-source incremental hub,124.7,1,0.14,370.81,2023,4,April,2,740,297.36166800320774
CA-283248,2023-05-02,2025-04-17,Standard Class,CUST-3549,William Bell,Consumer,South,Office Supplies,Labels,Monitored web-enabled access,3512.52,9,0.08,599.47,2023,5,May,2,716,17.066664389099564
CA-667335,2023-09-08,2025-04-29,First Class,CUST-1231,Jordan Bradshaw,Corporate,South,Office Supplies,Labels,Integrated dedicated strategy,13.02,9,0.05,532.87,2023,9,September,3,599,4092.703533026114
CA-250848,2024-09-28,2025-04-21,First Class,CUST-9870,Laura Baker,Consumer,South,Technology,Accessories,Customizable systematic open system,3092.5,3,0.19,288.59,2024,9,September,3,205,9.331932093775261
CA-719769,2023-12-15,2025-04-09,First Class,CUST-8881,Kevin Nolan,Corporate,South,Furniture,Chairs,Expanded mobile flexibility,754.79,2,0.18,970.66,2023,12,December,4,481,128.60000794923093
CA-611046,2024-10-02,2025-05-01,First Class,CUST-7355,Jane Fox,Consumer,South,Technology,Copiers,Triple-buffered transitional archive,839.02,9,0.46,697.87,2024,10,October,4,211,83.17680150651951
CA-839568,2024-11-14,2025-04-18,First Class,CUST-4115,Meredith Christian MD,Home Office,West,Technology,Computers,Vision-oriented homogeneous orchestration,3874.63,5,0.34,-67.24,2024,11,November,4,155,-1.7353915083504745
CA-394267,2024-07-11,2025-04-16,First Class,CUST-4210,Amanda Padilla,Home Office,West,Technology,Accessories,Profit-focused systematic synergy,3629.25,6,0.19,66.64,2024,7,July,3,279,1.8361920506991802
CA-717188,2024-05-25,2025-04-30,Second Class,CUST-6890,Diane Alvarez,Home Office,Central,Furniture,Chairs,Extended well-modulated firmware,3268.74,5,0.3,437.84,2024,5,May,2,340,13.394763731590768
CA-765001,2025-01-11,2025-04-12,First Class,CUST-3089,Andre Cruz,Home Office,Central,Furniture,Chairs,Multi-layered transitional structure,1925.94,4,0.1,343.76,2025,1,January,1,91,17.848946488467966
CA-323592,2023-06-01,2025-04-09,First Class,CUST-9203,Jeanne Clark,Corporate,East,Office Supplies,Binders,Total system-worthy alliance,2588.13,5,0.17,651.94,2023,6,June,2,678,25.189615668455605
CA-195574,2023-11-15,2025-05-03,Same Day,CUST-7887,Mr. Christopher Spears,Corporate,West,Furniture,Tables,Customer-focused zero-defect analyzer,2378.34,3,0.14,236.39,2023,11,November,4,535,9.93928538392324
