Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-365599,2024-06-26,2025-05-07,Standard Class,CUST-9177,Travis Schultz,Corporate,South,Technology,Accessories,Distributed fault-tolerant implementation,1352.72,7,0.01,851.3
CA-459336,2024-04-19,2025-04-16,Second Class,CUST-3655,Stacy Perry,Home Office,East,Office Supplies,Storage,Object-based heuristic concept,2583.53,4,0.15,762.06
CA-105028,2023-09-22,2025-05-08,First Class,CUST-4461,Michael Bond,Home Office,East,Technology,Copiers,Innovative intangible encoding,4637.56,4,0.12,875.61
CA-652049,2025-01-25,2025-05-07,Standard Class,CUST-7560,Mr. Steven Perry MD,Corporate,Central,Office Supplies,Paper,Fundamental next generation hub,4727.64,2,0.28,225.15
CA-657705,2024-03-19,2025-04-21,Same Day,CUST-7476,Michael Greene,Consumer,West,Office Supplies,Labels,Face-to-face leadingedge forecast,501.02,7,0.1,-33.98
CA-541278,2023-12-26,2025-04-20,Same Day,CUST-3691,Gregory Byrd,Home Office,West,Furniture,Chairs,Compatible human-resource leverage,4450.74,7,0.14,955.08
CA-462585,2025-02-19,2025-05-07,First Class,CUST-1003,Jeremy Ryan,Consumer,South,Office Supplies,Art,Expanded static concept,877.26,2,0.17,808.31
CA-931852,2023-12-16,2025-04-20,First Class,CUST-3172,Jessica Richardson,Home Office,South,Office Supplies,Art,Universal zero-defect emulation,4502.21,9,0.1,-26.5
CA-766702,2024-11-17,2025-04-22,First Class,CUST-4683,Melanie Washington,Consumer,South,Technology,Copiers,Mandatory heuristic Local Area Network,2241.46,9,0.05,839.73
CA-582058,2024-08-21,2025-04-28,First Class,CUST-5262,Stephanie Johnson,Corporate,Central,Technology,Phones,Ergonomic national data-warehouse,2530.9,2,0.31,846.86
CA-740471,2023-04-11,2025-04-20,Same Day,CUST-7229,Mary Grant,Home Office,Central,Furniture,Tables,Open-source incremental hub,124.7,1,0.14,370.81
CA-283248,2023-05-02,2025-04-17,Standard Class,CUST-3549,William Bell,Consumer,South,Office Supplies,Labels,Monitored web-enabled access,3512.52,9,0.08,599.47
CA-667335,2023-09-08,2025-04-29,First Class,CUST-1231,Jordan Bradshaw,Corporate,South,Office Supplies,Labels,Integrated dedicated strategy,13.02,9,0.05,532.87
CA-250848,2024-09-28,2025-04-21,First Class,CUST-9870,Laura Baker,Consumer,South,Technology,Accessories,Customizable systematic open system,3092.5,3,0.19,288.59
CA-719769,2023-12-15,2025-04-09,First Class,CUST-8881,Kevin Nolan,Corporate,South,Furniture,Chairs,Expanded mobile flexibility,754.79,2,0.18,970.66
CA-611046,2024-10-02,2025-05-01,First Class,CUST-7355,Jane Fox,Consumer,South,Technology,Copiers,Triple-buffered transitional archive,839.02,9,0.46,697.87
CA-839568,2024-11-14,2025-04-18,First Class,CUST-4115,Meredith Christian MD,Home Office,West,Technology,Computers,Vision-oriented homogeneous orchestration,3874.63,5,0.34,-67.24
CA-394267,2024-07-11,2025-04-16,First Class,CUST-4210,Amanda Padilla,Home Office,West,Technology,Accessories,Profit-focused systematic synergy,3629.25,6,0.19,66.64
CA-717188,2024-05-25,2025-04-30,Second Class,CUST-6890,Diane Alvarez,Home Office,Central,Furniture,Chairs,Extended well-modulated firmware,3268.74,5,0.3,437.84
CA-765001,2025-01-11,2025-04-12,First Class,CUST-3089,Andre Cruz,Home Office,Central,Furniture,Chairs,Multi-layered transitional structure,1925.94,4,0.1,343.76
CA-323592,2023-06-01,2025-04-09,First Class,CUST-9203,Jeanne Clark,Corporate,East,Office Supplies,Binders,Total system-worthy alliance,2588.13,5,0.17,651.94
CA-195574,2023-11-15,2025-05-03,Same Day,CUST-7887,Mr. Christopher Spears,Corporate,West,Furniture,Tables,Customer-focused zero-defect analyzer,2378.34,3,0.14,236.39
CA-674357,2024-10-04,2025-04-16,Same Day,CUST-1820,Raymond Garrett,Home Office,Central,Furniture,Chairs,Enterprise-wide dedicated website,269.3,2,0.39,13.07
CA-990839,2023-12-04,2025-04-20,Second Class,CUST-5847,Heather Hernandez,Corporate,West,Technology,Phones,Multi-tiered value-added ability,4603.02,1,0.38,657.17
CA-341959,2025-02-27,2025-05-06,Standard Class,CUST-4448,Jennifer Walker,Consumer,South,Furniture,Furnishings,Distributed incremental architecture,557.22,6,0.27,529.96
CA-315273,2024-01-04,2025-04-24,Second Class,CUST-5429,Vincent Hill,Consumer,Central,Technology,Computers,Vision-oriented responsive data-warehouse,3593.78,6,0.2,409.67
CA-668969,2024-03-08,2025-04-19,Same Day,CUST-4462,Faith Chavez,Home Office,East,Office Supplies,Paper,Implemented tangible workforce,992.54,9,0.39,-99.08
CA-184745,2024-10-13,2025-05-07,Second Class,CUST-9197,Sherry Frost,Home Office,East,Technology,Copiers,Open-architected user-facing project,3820.11,3,0.28,898.89
CA-773996,2024-07-22,2025-04-11,Standard Class,CUST-5701,Melanie Myers,Corporate,West,Furniture,Chairs,Quality-focused bi-directional extranet,586.01,7,0.35,825.95
CA-790776,2023-05-19,2025-04-25,Second Class,CUST-2798,Jamie Mccarthy,Corporate,Central,Technology,Computers,Networked eco-centric project,4297.83,8,0.19,666.01
CA-294310,2024-05-09,2025-04-22,First Class,CUST-2879,Melanie Cooper,Home Office,South,Furniture,Tables,Integrated solution-oriented conglomeration,1098.01,6,0.44,306.97
CA-189467,2024-07-26,2025-04-26,First Class,CUST-8028,Mariah Wise,Home Office,South,Technology,Phones,Visionary directional application,4839.48,7,0.29,424.7
CA-142981,2023-08-18,2025-05-01,Standard Class,CUST-4678,Thomas Cunningham,Home Office,West,Technology,Accessories,Progressive client-driven help-desk,4545.31,10,0.34,294.04
CA-515145,2024-11-25,2025-04-26,First Class,CUST-1326,Patricia Ashley,Consumer,South,Office Supplies,Paper,Multi-lateral user-facing portal,2900.14,4,0.03,49.77
CA-915675,2025-02-21,2025-04-30,Second Class,CUST-7408,Matthew Smith,Consumer,South,Technology,Copiers,Universal encompassing alliance,2416.85,4,0.04,670.02
CA-821317,2023-04-16,2025-04-27,Same Day,CUST-5331,Stephanie Castillo,Corporate,East,Technology,Phones,Extended scalable structure,3647.36,2,0.05,369.11
CA-114261,2023-12-24,2025-04-15,Second Class,CUST-2709,James Palmer,Corporate,East,Technology,Copiers,Business-focused multi-state capability,1152.57,4,0.33,74.91
CA-657328,2023-08-02,2025-04-14,Second Class,CUST-6421,Brian Garner,Home Office,Central,Technology,Computers,Innovative modular encoding,727.37,1,0.36,850.02
CA-771919,2024-03-07,2025-05-03,First Class,CUST-3015,John Moore,Consumer,Central,Technology,Computers,Organized discrete open system,899.0,4,0.11,791.63
CA-524593,2023-11-04,2025-04-25,Standard Class,CUST-4914,Patrick Matthews,Home Office,South,Furniture,Tables,Multi-layered object-oriented emulation,2950.45,3,0.23,23.17
CA-362391,2023-06-08,2025-04-18,First Class,CUST-3481,Michael Carter,Consumer,Central,Technology,Machines,Front-line didactic protocol,2096.69,8,0.01,145.26
CA-830265,2024-01-31,2025-04-18,Second Class,CUST-4944,Ashlee Johnson,Home Office,Central,Furniture,Tables,Optional reciprocal extranet,2392.38,8,0.38,92.88
CA-996150,2024-05-15,2025-04-13,First Class,CUST-7453,Dawn Hoffman,Consumer,Central,Office Supplies,Paper,Open-architected national archive,715.4,9,0.26,255.21
CA-663753,2023-11-04,2025-04-13,Second Class,CUST-9390,Robert Berger,Home Office,West,Office Supplies,Labels,Self-enabling foreground hardware,2668.79,9,0.29,618.9
CA-574879,2023-06-02,2025-04-20,First Class,CUST-2123,Kelly Dixon,Home Office,Central,Technology,Copiers,Right-sized coherent framework,1778.5,4,0.31,15.33
CA-133122,2024-11-02,2025-04-09,First Class,CUST-9109,William Frazier,Corporate,Central,Office Supplies,Art,Expanded disintermediate function,3888.93,8,0.26,828.65
CA-876909,2024-12-06,2025-04-13,Second Class,CUST-2531,Michael Hernandez,Consumer,South,Furniture,Furnishings,Seamless responsive task-force,570.38,9,0.22,801.16
CA-762919,2023-10-31,2025-04-22,First Class,CUST-7568,Charles Bullock,Home Office,South,Furniture,Furnishings,Secured coherent interface,1322.91,4,0.28,100.56
CA-823380,2024-10-06,2025-04-29,Same Day,CUST-5740,Melanie Hill,Corporate,South,Technology,Accessories,Fully-configurable local hierarchy,4228.53,5,0.14,924.57
CA-337658,2023-04-26,2025-04-15,Second Class,CUST-4687,George Stout,Consumer,West,Office Supplies,Paper,Re-engineered scalable Graphical User Interface,4027.95,1,0.46,536.69
CA-703353,2023-12-17,2025-04-18,Same Day,CUST-4504,Thomas Miller,Consumer,South,Furniture,Chairs,Polarized multi-state encoding,1673.73,5,0.46,808.25
CA-562183,2024-07-05,2025-05-01,Second Class,CUST-7437,Elizabeth Jimenez,Consumer,South,Office Supplies,Labels,Configurable even-keeled encryption,4401.8,6,0.01,384.4
CA-805680,2024-08-06,2025-04-28,Same Day,CUST-1030,Vincent Morris,Consumer,South,Office Supplies,Labels,Upgradable encompassing instruction set,1429.54,8,0.4,654.28
CA-781567,2024-03-05,2025-04-21,Same Day,CUST-3462,Brian Daniels,Corporate,East,Technology,Phones,Innovative national artificial intelligence,3092.55,1,0.07,975.64
CA-213416,2025-01-27,2025-05-07,Same Day,CUST-9910,John Allen,Home Office,South,Furniture,Bookcases,Customer-focused coherent workforce,3471.91,7,0.35,66.83
CA-719294,2024-08-29,2025-04-17,First Class,CUST-3465,William Wright,Corporate,East,Office Supplies,Paper,Fully-configurable zero administration protocol,1801.0,10,0.08,238.17
CA-541371,2024-04-14,2025-04-09,Second Class,CUST-2804,Stacey Hamilton,Home Office,West,Furniture,Tables,Upgradable incremental archive,4199.88,1,0.46,843.97
CA-981585,2024-05-28,2025-04-21,Second Class,CUST-9534,Karen Contreras,Corporate,Central,Office Supplies,Art,Realigned real-time info-mediaries,226.37,2,0.31,899.71
CA-831111,2023-05-21,2025-04-15,Standard Class,CUST-2344,Samuel Strong,Corporate,Central,Furniture,Tables,Enterprise-wide holistic moratorium,588.74,3,0.38,602.33
CA-148319,2024-01-11,2025-04-28,Standard Class,CUST-6533,Julie Li,Home Office,West,Technology,Accessories,Business-focused maximized architecture,2172.87,10,0.17,420.08
CA-541296,2024-01-04,2025-05-05,Standard Class,CUST-9202,Jonathan Villanueva,Consumer,East,Technology,Computers,Open-architected discrete policy,136.0,6,0.15,459.47
CA-162668,2025-03-26,2025-04-23,Second Class,CUST-9014,Gregory Martinez,Home Office,East,Furniture,Chairs,Profound fresh-thinking methodology,1458.14,1,0.25,-52.9
CA-651536,2024-06-04,2025-05-06,First Class,CUST-7545,Alexander Jones MD,Consumer,East,Furniture,Tables,Right-sized responsive service-desk,103.7,5,0.16,945.33
CA-491073,2025-04-01,2025-04-26,First Class,CUST-8414,Matthew Rubio,Consumer,Central,Furniture,Tables,Re-contextualized impactful leverage,1523.09,4,0.08,48.71
CA-667650,2024-12-14,2025-04-19,First Class,CUST-2491,Shane Guzman,Home Office,East,Furniture,Tables,Horizontal client-driven budgetary management,1053.71,8,0.34,72.69
CA-184218,2024-05-20,2025-04-28,Same Day,CUST-7008,Daniel Larsen,Corporate,East,Furniture,Bookcases,Self-enabling bifurcated projection,3521.15,6,0.08,471.63
CA-315335,2024-06-17,2025-04-29,First Class,CUST-8481,Lisa Carr,Home Office,Central,Office Supplies,Labels,Public-key bandwidth-monitored policy,3448.07,4,0.37,-82.6
CA-785331,2024-01-11,2025-04-17,Second Class,CUST-5081,Charles Vasquez,Consumer,West,Technology,Copiers,Cloned non-volatile concept,4897.51,1,0.07,450.38
CA-577234,2024-10-26,2025-04-27,Same Day,CUST-8188,Jimmy Wallace,Corporate,West,Furniture,Tables,Fundamental radical capability,3712.27,1,0.44,237.5
CA-949870,2024-08-23,2025-04-12,Same Day,CUST-2030,Amanda Smith,Home Office,Central,Office Supplies,Art,Networked neutral model,552.99,9,0.16,469.36
CA-380645,2025-02-21,2025-05-05,Same Day,CUST-6049,Heather Miller,Corporate,South,Office Supplies,Art,User-friendly exuding website,3121.42,6,0.32,50.98
CA-356506,2024-10-07,2025-04-20,Same Day,CUST-1448,Casey Powell,Corporate,Central,Office Supplies,Paper,Optional zero tolerance definition,2747.87,6,0.5,279.87
CA-457819,2024-12-06,2025-04-15,First Class,CUST-6331,Michael Perkins,Corporate,Central,Office Supplies,Paper,Persevering human-resource protocol,781.25,7,0.37,758.54
CA-935778,2023-10-17,2025-04-16,First Class,CUST-1916,Alexandra Rangel,Corporate,West,Furniture,Chairs,Extended asymmetric core,2086.25,7,0.44,877.96
CA-398591,2024-05-19,2025-04-29,Standard Class,CUST-6612,Shannon Bradford,Home Office,South,Office Supplies,Paper,Exclusive context-sensitive paradigm,4441.94,10,0.02,166.45
CA-860958,2023-11-19,2025-04-15,First Class,CUST-9754,Roger Avila,Corporate,Central,Office Supplies,Labels,Implemented multi-state conglomeration,317.3,10,0.36,85.56
CA-300358,2025-01-24,2025-04-21,Second Class,CUST-9765,Brian Griffith,Corporate,West,Furniture,Tables,Function-based 24hour moderator,253.19,7,0.5,543.66
CA-562376,2024-03-27,2025-04-16,Standard Class,CUST-6916,John Powell,Home Office,East,Furniture,Chairs,Secured tertiary concept,1389.12,4,0.08,782.25
CA-951788,2023-10-27,2025-05-08,Second Class,CUST-8079,James Carroll,Home Office,East,Furniture,Tables,Polarized grid-enabled superstructure,3127.49,2,0.18,871.38
CA-170082,2024-10-15,2025-04-17,Second Class,CUST-9569,Sarah Chambers,Consumer,Central,Technology,Phones,Devolved mobile structure,3603.0,10,0.23,410.41
CA-528277,2025-03-13,2025-04-24,Second Class,CUST-2166,Robert Cruz,Consumer,South,Technology,Copiers,Progressive mobile conglomeration,4193.36,4,0.21,110.73
CA-597455,2025-01-12,2025-04-25,First Class,CUST-5757,Anthony Crawford,Corporate,South,Technology,Machines,Programmable user-facing website,837.05,2,0.04,683.21
CA-814040,2024-11-05,2025-04-22,Second Class,CUST-2438,Jennifer Jones,Consumer,Central,Furniture,Chairs,Digitized didactic collaboration,1419.14,10,0.23,867.62
CA-605551,2023-12-21,2025-04-12,Same Day,CUST-8059,Alexa Wilson,Corporate,East,Furniture,Chairs,Organic contextually-based Graphical User Interface,1601.18,9,0.42,846.43
CA-275163,2024-08-11,2025-04-09,First Class,CUST-9193,Cory Gordon,Consumer,East,Office Supplies,Art,Mandatory object-oriented portal,3562.69,4,0.38,626.68
CA-181692,2024-01-23,2025-04-13,Second Class,CUST-8368,Angela Turner,Consumer,West,Office Supplies,Labels,Configurable cohesive budgetary management,2846.12,10,0.39,845.95
CA-934662,2025-03-11,2025-04-10,First Class,CUST-9990,Jonathan Johnston,Corporate,South,Office Supplies,Binders,Team-oriented contextually-based success,2194.86,1,0.22,792.26
CA-315514,2024-05-20,2025-05-08,First Class,CUST-3858,Larry Underwood,Home Office,East,Technology,Copiers,Function-based tangible utilization,1748.41,10,0.21,641.79
CA-413001,2023-05-27,2025-05-04,First Class,CUST-3581,Heather Shepard,Corporate,East,Technology,Phones,Reverse-engineered zero administration process improvement,709.02,2,0.08,629.11
CA-188918,2023-11-03,2025-05-08,Same Day,CUST-4122,Zachary Whitehead,Home Office,South,Furniture,Tables,Monitored optimizing archive,3016.95,6,0.49,237.7
CA-514857,2023-04-14,2025-05-05,Second Class,CUST-9033,Megan Turner,Consumer,South,Furniture,Tables,Optimized holistic open architecture,3320.84,3,0.05,561.87
CA-211615,2024-03-07,2025-04-23,Standard Class,CUST-2447,Dustin Garrett,Home Office,West,Technology,Computers,Streamlined bandwidth-monitored parallelism,4358.0,6,0.15,673.4
CA-311753,2024-12-08,2025-05-01,Second Class,CUST-7890,Jessica Rangel,Consumer,Central,Furniture,Bookcases,Balanced multimedia support,4656.92,4,0.3,-64.53
CA-139465,2025-03-01,2025-05-06,Same Day,CUST-5809,Tammy Bell,Home Office,East,Technology,Machines,Innovative intermediate encryption,2305.93,6,0.26,871.29
CA-483554,2025-02-07,2025-04-09,First Class,CUST-1422,Mrs. Margaret Weiss,Consumer,West,Technology,Copiers,Fully-configurable non-volatile adapter,3031.13,4,0.36,430.41
CA-728242,2024-06-01,2025-04-20,First Class,CUST-9732,Angela Williams,Consumer,South,Technology,Copiers,Digitized incremental flexibility,3017.78,6,0.49,588.39
CA-226847,2024-05-16,2025-04-11,Same Day,CUST-7982,Jason Johnson,Corporate,Central,Office Supplies,Art,Upgradable bifurcated productivity,2210.99,6,0.2,592.8
CA-226002,2024-04-11,2025-04-10,Same Day,CUST-1508,Lisa Bradshaw,Consumer,Central,Furniture,Furnishings,User-friendly optimal protocol,1229.16,7,0.24,631.56
CA-739648,2024-10-29,2025-04-13,Second Class,CUST-5138,Katherine Martinez,Corporate,West,Technology,Machines,Optional solution-oriented project,3764.15,10,0.49,914.28
CA-305403,2023-10-18,2025-04-18,Standard Class,CUST-1664,Jessica Holland,Home Office,Central,Technology,Phones,Expanded fault-tolerant superstructure,3885.78,8,0.42,451.08
CA-943793,2024-10-07,2025-04-11,Second Class,CUST-9515,Alicia Erickson,Consumer,West,Technology,Copiers,Profound object-oriented encoding,2699.97,4,0.36,559.65
CA-340863,2023-11-28,2025-04-21,Second Class,CUST-9339,John Morgan,Home Office,West,Office Supplies,Storage,Face-to-face tangible software,1312.68,10,0.2,-84.95
CA-542372,2024-03-24,2025-04-18,Second Class,CUST-5181,Terry Brennan,Consumer,West,Furniture,Tables,Enterprise-wide static analyzer,3595.19,7,0.31,112.16
CA-649313,2024-02-15,2025-04-28,First Class,CUST-3117,Deborah Marquez,Home Office,South,Technology,Machines,Universal fresh-thinking contingency,3733.27,10,0.15,538.55
CA-477292,2025-02-08,2025-04-18,Standard Class,CUST-5848,Maurice Chapman,Home Office,West,Technology,Machines,Front-line background workforce,1098.52,8,0.06,910.45
CA-517208,2025-01-19,2025-04-25,Standard Class,CUST-5614,Stacy Wilson,Corporate,South,Office Supplies,Paper,Managed human-resource methodology,3416.34,9,0.48,877.06
CA-746939,2023-04-20,2025-05-02,Same Day,CUST-4877,Jennifer Miller,Home Office,East,Technology,Accessories,Down-sized 3rdgeneration neural-net,4111.96,9,0.03,965.28
CA-838829,2023-06-26,2025-04-18,Same Day,CUST-4594,Jessica Thompson,Home Office,Central,Technology,Copiers,Focused fresh-thinking migration,2807.34,9,0.25,802.57
CA-956744,2023-05-14,2025-05-06,Second Class,CUST-1430,Kimberly Castro,Consumer,East,Furniture,Furnishings,Fully-configurable uniform function,1936.93,1,0.28,777.36
CA-850175,2025-02-15,2025-04-09,First Class,CUST-3121,Mr. Danny Gonzalez,Corporate,Central,Office Supplies,Storage,Pre-emptive needs-based Graphical User Interface,2305.6,9,0.16,991.19
CA-489519,2024-11-24,2025-04-26,Same Day,CUST-6928,Tyler Richard,Home Office,West,Furniture,Bookcases,Right-sized impactful moratorium,1517.41,8,0.37,-9.68
CA-206264,2023-07-23,2025-04-20,First Class,CUST-4549,Donna Reyes,Home Office,West,Technology,Phones,Triple-buffered bi-directional complexity,3585.45,5,0.06,632.59
CA-630362,2023-06-17,2025-05-03,Standard Class,CUST-1047,Karen Barker,Consumer,West,Office Supplies,Labels,Customizable interactive architecture,430.43,2,0.27,590.55
CA-234422,2024-05-17,2025-04-14,Same Day,CUST-8153,Michael Smith,Home Office,West,Furniture,Bookcases,Balanced cohesive knowledge user,4458.46,10,0.27,171.97
CA-137704,2024-08-15,2025-04-28,Same Day,CUST-8505,William Pratt,Home Office,East,Office Supplies,Paper,Diverse mobile website,1305.47,3,0.05,524.07
CA-979000,2024-07-03,2025-04-25,Same Day,CUST-7472,Brenda Brown MD,Home Office,East,Furniture,Furnishings,User-friendly high-level budgetary management,331.08,2,0.48,477.76
